Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,List Price,Segment,Correction_Flag
XHW-352242,6/24/2023,In-Store,UV068800,London,EC3M,England,London,01JZ3NTFHW8HHNCMHFWN73DG5E,Sweet Potato Noodles,Food,Specialty Pasta,2.94,1.016,12,0.31,0.35507246376811596,Pasta,Corrected
YHQ-981514,10/3/2023,Online,CM008593,Pentre,SY4,Wales,Wales,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food,Frozen Fruits,5.14,1.896,15,0.07,0.36845878136200716,Frozen Food,Corrected
HDG-697192,6/30/2023,In-Store,HQ055520,London,SW1E,England,London,01JZ3NTENGK8NPD9SXV6G23NJ1,Fruit and Nut Energy Bites,Food,Healthy Snacks,2.14,0.696,7,0.09,0.33594976452119313,Snacks,Corrected
IYD-539827,8/17/2023,Online,XB009407,West End,DN36,England,East Midlands,01JZ3NT1CY4423EQ1EXZJ9YY0K,Air Mattress,Outdoor,Camping Equipment,49.14,19.496,15,0.09,3.6,Outdoor,Corrected
XLJ-616077,1/10/2023,In-Store,DE037740,Kingston,DT10,England,South West,01JZ3NR61MMJJDB043XZ0WQH6M,Set of Silicone Cooking Utensils,Kitchen,Cooking Tools & Utensils,29.14,11.496,9,0.21,4.098452883263009,Kitchen,Corrected
AQK-180738,1/27/2023,Online,AM051739,Liverpool,L74,England,North West,01JZ3NTAJJMK1987R9CXRCNGTP,Apple Sauce,Food,Sauces & Condiments,1.34,0.376,4,0.02,0.3418367346938776,Canned Goods,Corrected
RFV-439201,9/22/2023,In-Store,IF076535,Dean,OX7,England,South East,01JZ3NR0F8H4HXMZPBH0X873JM,Jump Rope with Counter,Fitness,Cardio Equipment,12.14,4.696,20,0.08,0.6597826086956521,Fitness,Corrected
GRR-061875,2/1/2023,Online,IX092310,Sutton,CT15,England,South East,01JZ3NCAWT3P7ZHX3QQDVEYFTC,Folding Exercise Bike,Fitness,Bikes & Cycling Equipment,199.14,59.497,17,0.04,12.20220588235294,Fitness,Corrected
OYY-940446,5/14/2023,In-Store,HJ026970,Kirkton,KW10,Scotland,Scotland,01JZ3NCF0JPCH0PFJ73R0K606R,Cheesy Broccoli Soup Mix,Food,Creamy Soups,2.14,0.397,13,0.13,0.1892130857648099,Soups,Corrected
QGK-966188,6/24/2023,Online,WY056153,Horton,BS37,England,South West,01JZ3NR4NXY0N9A7E2KYVQS0F3,Bamboo Charcoal Air Purifier Bags,Home,Air Quality & Purification,12.14,4.696,6,0.1,2.248148148148148,Home,Corrected
WNO-360129,10/25/2023,In-Store,VN020488,Upton,WF9,England,East Midlands,01JZ3NCA3JNK3N2STPPV4FAQ80,Compressible Packing Cubes,Travel,Travel Accessories,29.14,8.497,19,0.19,1.8934372969460689,Travel,OK
FPH-495186,11/21/2023,Online,TB024905,London,WC1B,England,London,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food,Smoothies,2.64,0.547,17,0.0,0.626433989440059,Beverages,Corrected
YVV-713453,5/7/2023,In-Store,PD039339,Sutton,RH5,England,South East,01JZ3NTE76G1VCKDBJ5XDF5FGS,Bluetooth Car Adapter,Automotive,Automotive Accessories,24.14,9.496,11,0.06,2.3346228239845264,Automotive,Corrected
QMC-759908,11/30/2023,Online,UH020305,Horton,BS37,England,South West,01JZ3NSWT5XVBDPD3QCTBNJ2MW,Balsamic Vinegar,Food,Vinegars,4.14,1.496,1,0.39,6.786885245901639,Condiments,OK
TUO-460255,7/22/2023,In-Store,AF014962,Charlton,OX12,England,South East,01JZ3NCB7CM2B8ZGEG6PPSPCRG,Garden Vegetable Chips,Food,Vegetable Snacks,2.64,0.547,8,0.4,0.55,Snacks,Corrected
PRV-700004,12/30/2023,Online,AG034492,Twyford,LE14,England,East Midlands,01JZ3NT2Z6CKEVNJ7HND478GQX,Dishwasher Safe Cutting Board,Kitchen,Cutting Boards & Utensils,22.14,8.696,2,0.35,17.03076923076923,Kitchen,Corrected
VSZ-627821,1/7/2023,In-Store,UP033830,Middleton,LE16,England,East Midlands,01JZ3NCCAAEQ7GEDV005JJVCTN,Scented Soy Candles,Home,Home Fragrance & Accessories,19.14,5.497,9,0.06,2.2624113475177308,Home,Corrected
WFT-505521,5/23/2023,Online,MB036703,London,W1F,England,London,01JZ3NR4K3GEDM8FTY0WZ05QDW,Mini Hand Gesture Drone,Toys,Remote Control Drones,29.14,11.496,18,0.08,1.759661835748792,Toys,Corrected
ULG-905975,6/10/2023,In-Store,SN013438,Linton,BD23,England,East of England,01JZ3NCA6NFCFYJ505FB98C6MF,Classic Baseball Cap,Clothing,Headwear,24.14,6.997,9,0.18,3.2710027100271,Accessories,City not in reference
JLU-501500,8/13/2023,Online,KJ002476,Middleton,LE16,England,East Midlands,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing,T-Shirts,19.14,7.496,9,0.0,5.58554683634206,Tops,Corrected
TFM-664761,8/17/2023,In-Store,RA089082,Denton,M34,England,North West,01JZ3NR3M0ADDTYQ47MDT0QZ5Y,Oversized Denim Shirt,Clothing,Casual Shirts,49.14,19.496,11,0.37,7.090909090909092,Shirts,Corrected
VML-199158,1/23/2023,Online,IA036068,Stapleford,LN6,England,East Midlands,01JZ3NCEZZ51A1JY51KKS3A33J,Egg Noodles,Food,Pasta,1.44,0.187,17,0.2,0.10588235294117646,Grains,Corrected
BRL-042057,12/16/2023,In-Store,EU072161,Sutton,RH5,England,South East,01JZ3NRANS87FVXKNRNM2H6G3C,Non-Toxic Crayons for Kids,Toys,Art Supplies,10.14,3.896,9,0.02,1.1496598639455782,Toys,OK
GCT-977375,2/24/2023,Online,LE082543,London,WC1B,England,London,01JZ3NSZSSFRYPYNXW7KHY4RED,Chili Lime Shrimp,Food,Marinated Seafood,8.14,3.096,4,0.11,2.2865168539325844,Seafood,Corrected
QDP-140396,12/15/2023,In-Store,QB095004,Ashley,SN13,England,South West,01JZ3NCFM6WG6WARKPXBJQC77Q,Paint By Numbers Kit,Art Supplies,Painting Kits,24.14,6.997,8,0.17,3.635542168674699,Art Supplies,Corrected
IZL-869377,4/10/2023,Online,AM051796,Middleton,LE16,England,East Midlands,01JZ3NCBC50ME5WD2D53Q5PGKY,Samoas Cookie Mix,Food,Mixes,4.74,1.177,18,0.28,0.3657407407407408,Baking,Corrected
HMG-103518,8/25/2023,In-Store,WP043997,Buckland,CT16,England,South East,01JZ3NTJFKDYFF4DQNRVME9WNQ,Herbal Tea Sampler Box,Food,Beverages,29.14,11.496,11,0.12,3.010330578512397,Food,Corrected
WZD-361200,1/15/2023,Online,LT006441,Newtown,RG20,England,South East,01JZ3NR54GNP566953HCSRASNA,Plant-Based Protein Bars,Health,Fitness & Nutrition,19.14,7.496,1,0.3,27.342857142857145,Health,Corrected
TME-074243,8/14/2023,In-Store,MR095401,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NCC22PJNDR57A4BWYCT2E,Graphic Hoodie,Clothing,Hoodies,49.14,14.497,3,0.0,5.719764266922448,Outerwear,Corrected
EQI-276509,10/7/2023,Online,BE033170,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NTD4A5334RR1WQT613HVB,Cinnamon Apple Sauce,Food,Sauces & Condiments,1.64,0.496,10,0.05,0.1726315789473684,Canned Goods,Corrected
PAG-489779,1/26/2023,In-Store,CY049651,Church End,CB4,England,East of England,01JZ3NCASAF8P20XD20FB2Z8RD,Pet Training Clicker,Pets,Training Supplies,5.14,1.297,5,0.35,1.5815384615384613,Pets,Corrected
YFA-951353,1/16/2023,Online,WZ079454,Norton,NN11,England,East Midlands,01JZ3NT3DZNMWT1JQS7XFA880R,Peanut Butter Granola,Food,Granola/Cereal,4.14,1.496,1,0.27,5.671232876712328,Breakfast,OK
GET-241529,5/11/2023,In-Store,FA096242,Hatton,CV35,England,North West,01JZ3NCGR98JE0X2FCNSP90GM1,Organic Lentil Soup,Food,Canned Soups,4.14,0.997,6,0.1,0.7666666666666666,Soups,City not in reference
HDF-411861,1/1/2023,Online,VN032443,Wootton,NN4,England,East Midlands,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,Black Bean & Corn Salad,Food,Vegetarian Salads,3.14,0.697,1,0.38,5.064516129032258,Salads,OK
GXU-991979,3/2/2023,In-Store,BG041780,London,EC1V,England,London,01JZ3NTHWCVX3NBQPJ6RPJS88Q,Digital Meat Thermometer,Kitchen,Cooking Tools & Utensils,24.14,9.496,6,0.0,3.346597023213546,Kitchen,Corrected
FIG-691092,5/27/2023,Online,VA029829,Birmingham,B12,England,West Midlands,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food,BBQ Sauces,1.94,0.616,1,0.38,3.129032258064516,Condiments,Corrected
FWK-093764,6/8/2023,In-Store,OH052826,Newton,IV1,Scotland,Scotland,01JZ3NCF850768J36QNQ343VSS,Electric Hot Water Dispenser,Kitchen,Small Appliances,59.14,17.497,5,0.28,16.42777777777778,Kitchen,Corrected
MRJ-333263,6/10/2023,Online,FX086943,Newbiggin,NE46,England,North East,01JZ3NCAW9FYCHPNQRQD4T0JBZ,Outdoor Folding Table,Outdoor,Outdoor Furniture,39.14,11.497,19,0.18,2.512195121951219,Outdoor,Corrected
DAU-890751,3/29/2023,In-Store,DJ041197,Ashley,SN13,England,South West,01JZ3NR6E8MK9Q59SHWP0DZE60,Adjustable Dog Harness,Pets,Dog Accessories,24.14,9.496,7,0.36,5.388392857142857,Pets,OK
IRC-867302,4/24/2023,Online,FE005308,Kinloch,PH43,Scotland,Scotland,01JZ3NSWEQ21F0SRB59SDY8TZC,Buffalo Wing Sauce,Food,Hot Sauces,3.14,1.096,18,0.09,0.1916971916971917,Condiments,Corrected
NPU-780869,10/13/2023,In-Store,NY000158,Church End,N3,England,East of England,01JZ3NSZ2PHJS11APMCF0WSF94,Air Fryer,Kitchen,Small Appliances,79.14,31.496,8,0.22,12.682692307692307,Kitchen,Corrected
CCA-921672,9/3/2023,Online,IK057392,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NTG2PDX8W8RYN35VYA202,High-Speed Blender,Kitchen,Blenders & Juicers,99.14,39.496,13,0.04,7.943910256410256,Kitchen,Corrected
BWB-484290,12/21/2023,In-Store,WA065296,Newbiggin,NE46,England,North East,01JZ3NTCXTPETNCVFVS1T3WV2X,Stick Vacuums Cleaner,Home Appliances,Floor Care Appliances,129.14,51.496,16,0.38,13.018145161290322,Home Appliances,Corrected
QXY-440210,9/20/2023,Online,BY084090,Eaton,DN22,England,East Midlands,01JZ3NCGCX6QST25AP8C2W3CG8,Garden Hoses with Expandable Features,Garden,Garden Supplies,34.14,9.997,19,0.01,1.8149920255183414,Garden,Corrected
JET-835049,2/24/2023,In-Store,SV090268,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NTPKKG1QE5VZNB946NE4K,Vanilla Protein Powder,Food,Protein Supplements,24.14,9.496,14,0.26,2.3301158301158305,Health/Protein,Corrected
OIS-233396,11/18/2023,Online,OF005773,Aston,TF6,England,West Midlands,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Electronics,Home Entertainment Equipment,49.14,19.496,14,0.31,5.086956521739131,Electronics,Corrected
RPN-833662,7/26/2023,In-Store,SG001338,Glasgow,G4,Scotland,Scotland,01JZ3NR4ZES0HDSCQEXEY1T7BN,Organic Coconut Water,Food,Natural Beverages,1.94,0.616,1,0.02,1.9795918367346939,Beverages,Corrected
LNR-093732,5/22/2023,Online,FB057994,Norton,NN11,England,East Midlands,01JZ3NTATAMQJSCG51XYKNB7FB,Electric Screwdriver,Tools,Power Tools,59.14,23.496,12,0.01,4.978114478114478,Tools,Corrected
HXW-361966,3/22/2023,In-Store,NC078690,Edinburgh,EH9,Scotland,Scotland,01JZ3NCDTQTXTY9ETHSJCQWY41,Magnetic Phone Case,Accessories,Mobile Accessories,19.14,5.497,3,0.05,6.715789473684212,Accessories,Corrected
LNI-912740,11/13/2023,Online,TB024905,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food,Smoothies,2.64,0.547,9,0.39,0.4808743169398907,Beverages,Corrected
ZQC-396948,11/12/2023,In-Store,WH056175,Church End,CB4,England,East of England,01JZ3NR1DQ4PV8K2B3MRHHQDTC,Pocket Blanket,Outdoor,Camping Equipment,24.14,9.496,6,0.2,5.029166666666666,Outdoor,Corrected
UEG-407398,1/2/2023,Online,WT084998,Newtown,RG20,England,South East,01JZ3NR5JQTFT7NQFCSPYJZ9RH,Tortilla Chips,Food,Chips and Crisps,2.14,0.696,4,0.29,0.7535211267605635,Snacks,Corrected
CIQ-699254,5/16/2023,In-Store,FE082197,Halton,LS9,England,Yorkshire & the Humber,01JZ3NCH6VM697QRD1H068T6DZ,Peach Preserves,Food,Fruit Spreads,2.94,0.637,18,0.33,0.2437810945273632,Condiments,Corrected
XDF-112669,5/22/2023,Online,TR063844,Manchester,M14,England,North West,01JZ3NTE7RARHN1AMVJRBX9YB7,Tandoori Chicken Marinade,Food,Marinades and Sauces,1.64,0.496,20,0.06,0.0872340425531915,Condiments,Corrected
OQC-242039,5/17/2023,In-Store,NY015731,London,W1F,England,London,01JZ3NC9YPXGEGGWPDF4RG1SQ7,Gaming Mousepad,Gaming,Gaming Accessories,19.14,5.497,5,0.08,4.160869565217391,Gaming,Corrected
BIM-901074,10/20/2023,Online,AX023223,Sheffield,S33,England,Yorkshire & the Humber,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food,Seasoning Blends,1.64,0.496,9,0.13,0.2094508301404853,Condiments,Corrected
JQV-350764,12/21/2023,In-Store,BU037763,Kinloch,PH43,Scotland,Scotland,01JZ3NCA2ZFNEBN6HS56MDDFTR,Lentil Soup (canned),Food,Soups & Broths,1.14,0.097,3,0.14,0.441860465116279,Canned Goods,Corrected
SDA-577406,1/13/2023,Online,KM010380,Charlton,OX12,England,South East,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Kitchen Accessories,29.14,11.496,7,0.0,2.780111916106878,Home,Corrected
SZD-312268,2/11/2023,In-Store,BJ048509,Birmingham,B40,England,West Midlands,01JZ3NCAS1QFX4034BPHYKD7NK,Portable Camping Stove,Outdoor,Camping Equipment,49.14,14.497,7,0.0,13.340325768164087,Outdoor,Corrected
OCU-306271,4/16/2023,Online,DV041444,West End,DN36,England,East Midlands,01JZ3NR13Y1VTDYY60B812HSNZ,LED Makeup Mirror,Beauty,Mirrors,39.14,15.496,2,0.15,23.023529411764706,Beauty,Corrected
SAY-085540,9/16/2023,In-Store,RL027529,Aberdeen,AB39,Scotland,Scotland,01JZ3NSYEJN96RW8CG69CFFD5X,Wall Planner,Office,Organizational Tools,19.14,7.496,16,0.36,1.869140625,Office,Corrected
UGG-547713,11/1/2023,Online,LQ023488,London,SW1E,England,London,01JZ3NRAQMWJDY6JCDKQT3Q90F,Ginger Tea,Food,Herbal Tea,4.14,1.496,15,0.17,0.3325301204819277,Beverages,Corrected
TLN-910297,4/22/2023,In-Store,BB040839,London,W1F,England,London,01JZ3NCA9YGQS0HMZEB2H5DRPY,Raisin Cinnamon Granola,Food,Granola,2.94,0.637,19,0.04,0.1611842105263158,Cereals,Corrected
VWJ-422583,8/9/2023,Online,TY072354,Pentre,SY4,Wales,Wales,01JZ3NTQBX2060AN5J455KVRCC,Wireless Earbud Silicone Covers,Accessories,Tech Accessories,9.14,3.496,3,0.13,3.5019157088122608,Accessories,Corrected
YYS-872414,8/5/2023,In-Store,LT041837,Sheffield,S1,England,Yorkshire & the Humber,01JZ3NRAVPTXCWWN3STM2EWMGM,Hand Mixer,Kitchen,Blenders & Juicers,29.14,11.496,20,0.13,1.6747126436781612,Kitchen,Corrected
EKQ-804055,3/23/2023,Online,HE071631,Kinloch,PH43,Scotland,Scotland,01JZ3NCGQ36E68JB5GX4M7DZD2,Memory Foam Mattress Pad,Home,Bedding & Linens,69.14,20.497,13,0.25,7.091282051282051,Home,Corrected
AHI-897385,4/7/2023,In-Store,GC076996,Glasgow,G4,Scotland,Scotland,01JZ3NT3E8RSD2P7SHMMWNZR0Y,Sketchbook,Art Supplies,Drawing Supplies,14.14,5.496,17,0.05,0.8755417956656348,Art Supplies,Corrected
GXC-733984,7/20/2023,Online,WC004593,Newport,NR29,England,East of England,01JZ3NCC5ND22EGGD8EK3DMXCB,Portable USB-C Monitor,Electronics,Computer Accessories,199.14,59.497,2,0.03,102.64948453608247,Electronics,Corrected
DIK-724433,8/29/2023,In-Store,UK043146,Twyford,LE14,England,East Midlands,01JZ3NC95QFKZKGKHZ6CQ5BVD1,Pepper Jack Cheese Sticks,Food,Savory Snacks,1.64,0.247,3,0.31,0.7922705314009661,Snacks,Corrected
GLJ-537221,10/25/2023,Online,ZK023557,Kirkton,KW10,Scotland,Scotland,01JZ3NR5F40ME2FKPM62D7NY03,Fitbit Activity Tracker,Fitness,Wearable Technology,99.14,39.496,15,0.15,7.775686274509804,Fitness,Corrected
XEG-019174,9/7/2023,In-Store,KJ002476,Manchester,M14,England,North West,01JZ3NTBJV0DHTMP743FW430FD,Classic White T-Shirt,Clothing,T-Shirts,19.14,7.496,11,0.25,2.3200000000000003,Tops,Corrected
SNH-535103,5/26/2023,Online,CV010333,Liverpool,L33,England,North West,01JZ3NCF73GQMP7KCW5S6RQ2YN,Pumpkin Spice Creamer,Food,Coffee Creamers,2.94,0.637,1,0.28,4.083333333333333,Beverages,Corrected
ITG-774991,3/19/2023,In-Store,BK071778,Hatton,CV35,England,North East,01JZ3NTFNRTV1V6EBA4GMC8JXT,Baked Mac and Cheese,Food,Frozen Meals,5.14,1.896,18,0.15,0.3359477124183007,Frozen Foods,City not in reference
YDR-818845,10/21/2023,Online,SB024310,Birmingham,B40,England,West Midlands,01JZ3NR3C4HBQGK74DAKRS4YJV,Sliced Ham,Food,Processed Meats,4.64,1.696,11,0.25,0.5624242424242424,Meat,Corrected
LCI-361916,7/3/2023,In-Store,UK084853,Manchester,M14,England,North West,01JZ3NR3A62HTAPWC595EFQCYA,Mini Projector,Electronics,Portable Audio & Video Equipment,169.14,67.496,8,0.05,22.255263157894735,Electronics,Corrected
XTD-378815,2/12/2023,Online,LQ034862,Newton,IV1,Scotland,Scotland,01JZ3NCFEXA4VXBQBCS42BRDK9,Backpacking Tent,Outdoor,Camping Equipment,109.14,32.497,13,0.21,10.627069133398248,Outdoor,Corrected
FRC-355192,12/22/2023,In-Store,HK099800,Wirral,CH48,England,North West,01JZ3NR7B209HYNXYRYKMSYB7M,Cordless Water Flosser,Health,Oral Care & Hygiene,49.14,19.496,5,0.26,13.28108108108108,Health,Corrected
YNB-358957,6/12/2023,Online,CP013476,East End,BH21,England,North West,01JZ3NC9H9NMH4TCQ6YHXFEWT1,Ranch Dressing,Food,Dressing,1.74,0.277,12,0.26,0.19594594594594597,Condiments,Corrected
KWB-388543,5/24/2023,In-Store,CE004322,Newport,NR29,England,East of England,01JZ3NR5D8HVQP8MZHCS5RVWQB,Maple Bacon Potato Chips,Food,Savory Snacks,2.04,0.656,9,0.21,0.2869198312236287,Snacks,OK
CAR-668070,7/3/2023,Online,HG039736,Birmingham,B40,England,West Midlands,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing,Sports Apparel,39.14,11.497,8,0.26,6.611486486486487,Activewear,Corrected
QZY-915347,5/15/2023,In-Store,KG064314,Newbiggin,NE46,England,North East,01JZ3NR24QFAQYPAJ4MH698QTM,Toy Building Set,Toys,Building Toys,29.14,11.496,1,0.28,40.47222222222222,Toys,Corrected
HRF-923693,5/7/2023,Online,CI022677,Langley,SG4,England,East of England,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Clothing,Activewear Jackets,44.14,12.997,7,0.28,8.757936507936508,Outerwear,Corrected
BTP-825750,8/26/2023,In-Store,VO007288,Middleton,LE16,England,East Midlands,01JZ3NR0XK272V52VMTYG8AR0Y,Sliced Avocado,Food,Fresh Cut Fruits,1.94,0.616,13,0.35,0.22958579881656802,Produce,Corrected
MWY-304175,2/2/2023,Online,KF000783,Eaton,DN22,England,East Midlands,01JZ3NCH0TV9XB0N7JV76JYJZS,Desk Lamp with USB Port,Office,Lighting,29.14,8.497,19,0.35,2.359514170040486,Office,Corrected
ELH-435802,8/31/2023,In-Store,QO092485,West End,DN36,England,East Midlands,01JZ3NTJZ332YFTVY91E4CRWZD,Cream Cheese,Food,Dairy Spreads,1.84,0.576,14,0.26,0.1776061776061776,Dairy,Corrected
VIF-548828,7/1/2023,Online,MG006726,Kinloch,PH43,Scotland,Scotland,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food,Rice,0.64,0.096,10,0.2,0.08,Grains,Corrected
HJG-461376,11/27/2023,In-Store,JA043818,Sutton,CT15,England,South East,01JZ3NR4QCMG5DHZDK2X07ZPV6,Wireless Security Camera,Home,Smart Home & Security,109.14,43.496,3,0.03,37.50515463917526,Home,OK
ZBQ-153729,12/20/2023,Online,YN000504,Kinloch,PH43,Scotland,Scotland,01JZ3NCGHQBSVC4FRGYKKB5KG4,Portable Speaker Stand,Audio,Audio Accessories,39.14,11.497,14,0.27,3.829745596868885,Audio,Corrected
OQC-969198,2/11/2023,In-Store,KE050319,Birmingham,B12,England,West Midlands,01JZ3NCET4Q4JH1N48EWWXQAXH,Electric Egg Cooker,Kitchen,Small Appliances,29.14,8.497,9,0.24,4.260233918128655,Kitchen,Corrected
XTW-510407,7/2/2023,Online,NW002733,Glasgow,G4,Scotland,Scotland,01JZ3NTBEPWS0TSWZ9RMRW80HG,Crafting Kit,Art Supplies,Craft Kits,29.14,11.496,5,0.34,8.83030303030303,Art Supplies,Corrected
WZM-419023,7/22/2023,In-Store,FC010468,Buckland,CT16,England,South East,01JZ3NCGJCAVD5QFZEB9W8SRJ7,Honey Mustard Dip,Food,Dips & Spreads,2.44,0.487,8,0.35,0.46923076923076923,Condiments,Corrected
ROS-888596,8/15/2023,Online,OH052826,Linton,BD23,England,South East,01JZ3NCF850768J36QNQ343VSS,Electric Hot Water Dispenser,Kitchen,Small Appliances,59.14,17.497,10,0.09,6.498901098901099,Kitchen,City not in reference
CLR-187561,11/8/2023,In-Store,HK081970,Langley,SG4,England,East of England,01JZ3NCC1S8XA6JV4EGM5GQWRD,Sweet Potato and Chickpea Bowl,Food,Frozen Meals,5.64,1.447,15,0.0,1.6539853874319455,Frozen Food,OK
OUD-283799,12/29/2023,Online,LI092422,Upton,WF9,England,East Midlands,01JZ3NR0Z8BMY0AW05CEMKF0PN,Wild Rice & Quinoa Mix,Food,Grain Blends,2.14,0.696,15,0.03,0.14707903780068732,Grains,Corrected
KKI-480541,1/26/2023,In-Store,PF020673,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NR9J11CRZF2HBKV9E2JGX,Black Bean Soup,Food,Vegetarian Soups,2.64,0.896,6,0.03,0.4536082474226804,Soups,Corrected
IPL-800578,6/13/2023,Online,TA075580,Edinburgh,EH9,Scotland,Scotland,01JZ3NR3YF0JKRAZDYKM5JMJ3P,Sporty Leggings,Clothing,Fitness Apparel,39.14,15.496,16,0.1,2.7180555555555554,Activewear,Corrected
NPK-544708,5/16/2023,In-Store,SG001338,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NR4ZES0HDSCQEXEY1T7BN,Organic Coconut Water,Food,Natural Beverages,1.94,0.616,5,0.25,0.5173333333333333,Beverages,Corrected
BXY-123425,5/11/2023,Online,FX086943,West End,DN36,England,East Midlands,01JZ3NCAW9FYCHPNQRQD4T0JBZ,Outdoor Folding Table,Outdoor,Outdoor Furniture,39.14,11.497,13,0.18,3.671669793621013,Outdoor,Corrected
CUU-931370,7/18/2023,In-Store,CK017190,Birmingham,B40,England,West Midlands,01JZ3NR589GPXR14FGCJPNBSGH,Tomato Sauce,Food,Sauces & Condiments,1.94,0.616,11,0.18,0.21507760532150771,Canned Goods,Corrected
APU-415868,5/30/2023,Online,TC059259,Milton,AB56,England,East Midlands,01JZ3NQZ9KB5S5AQNW927YTPH5,Oven Thermometer,Kitchen,Cooking Tools & Utensils,11.14,4.296,12,0.37,1.4735449735449735,Kitchen,Corrected
EVQ-270210,10/17/2023,In-Store,CN022315,London,WC1B,England,London,01JZ3NCCD3FSY3K2RGC07P015T,Italian Herbal Seasoning,Food,Herbs and Spices,1.14,0.097,8,0.0,0.35952802218120283,Spices,Corrected
VXZ-331632,9/23/2023,Online,CN030440,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food,Meat Products,5.14,1.896,13,0.13,0.4544650751547303,Meat & Poultry,Corrected
YJD-456057,7/4/2023,In-Store,TS091132,Milton,AB56,England,East Midlands,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden Tools,39.14,15.496,12,0.0,7.891285526918515,Garden,Corrected
OSP-149952,6/16/2023,Online,HN089985,London,SW1E,England,London,01JZ3NR31D4W0HHFRPY9DKTQ6E,Electric Opener for Jars and Bottles,Kitchen,Kitchen Gadgets,24.14,9.496,5,0.11,5.424719101123595,Kitchen,Corrected
ZAY-645579,11/19/2023,In-Store,RQ001428,Horton,BS37,England,South West,01JZ3NCDW199GHRC2JDSQE3RAE,Herbed Chicken Breast,Food,Poultry,7.14,1.897,20,0.16,0.425,Meat,Corrected
YCE-417189,4/1/2023,Online,NJ058700,Marston,ST20,England,West Midlands,01JZ3NT56BTGVFRFZMAMWDH61J,Sun-Dried Tomatoes,Food,Vegetables,3.14,1.096,15,0.04,0.21805555555555559,Vegetables,Corrected
RNA-032911,1/4/2023,In-Store,AK060338,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food,Healthy Snacks,2.14,0.696,20,0.19,0.13209876543209875,Snacks,Corrected
ZYH-459429,2/27/2023,Online,PU073770,Liverpool,L74,England,North West,01JZ3NTGHA2Z08EEPBNZX59ZBG,Graphic Tee,Clothing,T-shirts,19.14,7.496,15,0.09,1.402197802197802,Clothing,Corrected
IBP-043031,3/17/2023,In-Store,UE052471,Manchester,M14,England,North West,01JZ3NR72BAW6EZNF8X3EM1NCQ,Fettuccine Alfredo Dinner Kit,Food,Meal Kits - Pasta,4.64,1.696,13,0.05,0.37570850202429146,Prepared Meals,Corrected
UDY-388045,11/22/2023,Online,VN053890,London,EC1V,England,London,01JZ3NC9Y5864GSVSXNJPJ0ZA9,Sweet Chili Dipping Sauce,Food,Dips,2.14,0.397,16,0.25,0.17833333333333334,Condiments,Corrected
TVC-094489,6/5/2023,In-Store,UZ002058,Aston,TF6,England,West Midlands,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home Organization,34.14,13.496,11,0.03,3.1996251171508905,Home,Corrected
BBW-483068,5/29/2023,Online,HW036564,Church End,N3,England,East of England,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Outdoor Apparel,44.14,17.496,14,0.0,6.348183352766358,Clothing,Corrected
UGP-893269,11/29/2023,In-Store,JX093141,Norton,NN11,England,East Midlands,01JZ3NR90417CAFPX8M240HKP9,Cabbage Slaw Mix,Food,Salads,1.44,0.416,12,0.08,0.13043478260869565,Vegetables,OK
RSH-003471,2/6/2023,Online,FZ088517,Ford,GL54,England,South West,01JZ3NR8K60XHYJ570MNJ7H25A,Teriyaki Sauce,Food,Asian Sauces,2.14,0.696,18,0.12,0.1351010101010101,Condiments,Corrected
